8

686, 2, 1
444, 19, 0
636, 10, 0
116, 14, 2
683, 23, 0
388, 8, 0
369, 23, 0
495, 18, 2
32, 5, 0
215, 23, 1
558, 3, 2
191, 19, 3
112, 20, 3
521, 13, 1
198, 14, 3
511, 10, 1
259, 15, 3
477, 18, 1
390, 28, 3
258, 8, 1
377, 8, 3
629, 4, 1
39, 19, 2
128, 15, 3
704, 22, 1
542, 17, 2
371, 24, 0
236, 1, 2
310, 14, 0
436, 21, 0
306, 8, 3
599, 6, 2
609, 26, 3
577, 25, 3
71, 17, 0
284, 6, 0
585, 8, 0
668, 20, 2
671, 24, 3
346, 23, 3
252, 26, 0
545, 22, 2
186, 12, 0
445, 16, 2
702, 19, 1
531, 15, 3
394, 20, 2
96, 12, 1
562, 1, 1
472, 25, 1
577, 10, 0
94, 25, 3
212, 19, 1
233, 8, 0
411, 1, 3
201, 18, 2
256, 19, 2
501, 23, 0
173, 21, 3
340, 7, 3
651, 12, 3
140, 15, 0
414, 3, 2
700, 12, 2
48, 6, 2
450, 6, 1
79, 12, 2

730, 27, 2
375, 14, 2
724, 15, 2
269, 15, 0
429, 7, 1
364, 7, 3
553, 4, 3
573, 17, 1
657, 9, 1
244, 18, 3
626, 19, 2
91, 4, 3
566, 23, 1
659, 1, 3
462, 15, 0
103, 6, 2
665, 25, 1
331, 24, 2
158, 16, 3
149, 20, 2
403, 28, 0
216, 2, 0
600, 3, 2
640, 13, 3
215, 26, 1
393, 18, 2
544, 15, 0
249, 15, 3
72, 22, 0
287, 11, 0
596, 10, 2
508, 16, 1
605, 7, 2
686, 2, 1
444, 19, 0
340, 16, 1
116, 14, 2
683, 23, 0
423, 27, 0
561, 28, 2
495, 18, 2
477, 18, 0
409, 20, 2
558, 3, 2
191, 19, 3
254, 16, 1
521, 13, 1
198, 14, 3
511, 10, 1
259, 15, 3
523, 20, 1
390, 28, 3
478, 5, 0
504, 4, 1
629, 4, 1
39, 19, 2
128, 15, 3
704, 22, 1
542, 17, 2
11, 21, 0
236, 1, 2
310, 14, 0
436, 21, 0
372, 9, 2
599, 6, 2
145, 27, 1
577, 25, 3
71, 17, 0
487, 25, 1
433, 7, 3
668, 20, 2
671, 24, 3
346, 23, 3
175, 20, 3
545, 22, 2
231, 25, 3
445, 16, 2
722, 5, 2
531, 15, 3
394, 20, 2
428, 15, 2
649, 6, 3
472, 25, 1
577, 10, 0
94, 25, 3
207, 21, 1
233, 8, 0
411, 1, 3
201, 18, 2
256, 19, 2
501, 23, 0
192, 3, 3
340, 7, 3
624, 24, 2
140, 15, 0
518, 1, 1
700, 12, 2
48, 6, 2
450, 6, 1
79, 12, 2

199, 7, 0
442, 12, 2
207, 16, 2
227, 14, 0
429, 7, 1
477, 17, 0
553, 4, 3
573, 17, 1
152, 6, 0
411, 17, 2
278, 17, 0
91, 4, 3
304, 24, 0
659, 1, 3
462, 15, 0
620, 10, 3
606, 15, 3
597, 9, 1
117, 5, 2
149, 20, 2
403, 28, 0
592, 26, 2
600, 3, 2
522, 14, 0
290, 22, 2
616, 24, 3
544, 15, 0
397, 7, 3
72, 22, 0
289, 16, 3
485, 19, 0
109, 8, 0
83, 11, 1
164, 7, 3
320, 12, 3
177, 16, 2
524, 24, 2
683, 23, 0
375, 8, 0
561, 28, 2
495, 18, 2
440, 22, 2
478, 13, 3
649, 0, 2
191, 19, 3
325, 22, 2
547, 23, 1
404, 19, 2
470, 23, 2
42, 0, 3
132, 22, 3
390, 28, 3
8, 21, 2
336, 28, 0
629, 4, 1
507, 19, 0
259, 4, 2
704, 22, 1
542, 17, 2
11, 21, 0
106, 26, 2
723, 21, 3
642, 5, 1
716, 26, 0
79, 7, 2
321, 14, 2
125, 23, 0
71, 17, 0
487, 25, 1
103, 17, 1
668, 20, 2
606, 11, 2
346, 23, 3
252, 26, 0
188, 2, 1
339, 2, 3
635, 19, 1
702, 19, 1
137, 14, 3
394, 20, 2
443, 22, 0
562, 1, 1
472, 25, 1
577, 10, 0
444, 19, 1
647, 15, 0
233, 8, 0
411, 1, 3
61, 20, 1
256, 19, 2
501, 23, 0
192, 3, 3
340, 7, 3
413, 8, 3
140, 15, 0
518, 1, 1
700, 12, 2
241, 12, 2
450, 6, 1
79, 12, 2

199, 7, 0
442, 12, 2
207, 16, 2
281, 12, 2
429, 7, 1
477, 17, 0
553, 4, 3
573, 17, 1
152, 6, 0
411, 17, 2
612, 14, 0
91, 4, 3
304, 24, 0
659, 1, 3
462, 15, 0
620, 10, 3
665, 25, 1
597, 9, 1
626, 24, 3
149, 20, 2
403, 28, 0
236, 13, 0
600, 3, 2
640, 13, 3
215, 26, 1
82, 24, 2
544, 15, 0
332, 24, 2
72, 22, 0
287, 11, 0
596, 10, 2
508, 16, 1
348, 19, 1
666, 14, 0
444, 19, 0
340, 16, 1
635, 27, 2
530, 11, 3
375, 8, 0
445, 11, 2
495, 18, 2
32, 5, 0
382, 18, 2
558, 3, 2
59, 17, 2
112, 20, 3
521, 13, 1
1, 13, 3
176, 4, 0
259, 15, 3
523, 20, 1
390, 28, 3
281, 9, 0
336, 28, 0
629, 4, 1
39, 19, 2
259, 4, 2
661, 12, 1
542, 17, 2
11, 21, 0
236, 1, 2
310, 14, 0
395, 10, 2
322, 28, 0
523, 26, 0
468, 14, 0
511, 4, 2
71, 17, 0
487, 25, 1
690, 10, 3
252, 18, 3
591, 27, 2
412, 12, 3
15, 14, 2
377, 19, 3
339, 2, 3
677, 8, 2
235, 10, 1
694, 4, 2
394, 20, 2
473, 15, 2
54, 0, 0
645, 4, 3
327, 21, 3
150, 12, 3
484, 3, 1
66, 5, 2
411, 1, 3
239, 26, 0
256, 19, 2
501, 23, 0
99, 16, 1
340, 7, 3
102, 12, 0
140, 15, 0
263, 24, 1
35, 26, 0
87, 21, 0
330, 12, 2
105, 17, 1

730, 27, 2
375, 14, 2
724, 15, 2
269, 15, 0
429, 7, 1
364, 7, 3
553, 4, 3
573, 17, 1
657, 9, 1
411, 17, 2
626, 19, 2
91, 4, 3
16, 10, 1
659, 1, 3
462, 15, 0
103, 6, 2
665, 25, 1
77, 7, 0
158, 16, 3
149, 20, 2
403, 28, 0
564, 5, 1
251, 28, 3
526, 22, 3
215, 26, 1
245, 19, 3
544, 15, 0
291, 19, 1
72, 22, 0
287, 11, 0
596, 10, 2
508, 16, 1
150, 5, 2
492, 7, 2
444, 19, 0
340, 16, 1
364, 13, 0
530, 11, 3
71, 7, 0
445, 11, 2
495, 18, 2
32, 5, 0
423, 20, 0
558, 3, 2
59, 17, 2
112, 20, 3
521, 13, 1
198, 14, 3
176, 4, 0
259, 15, 3
523, 20, 1
390, 28, 3
281, 9, 0
336, 28, 0
629, 4, 1
39, 19, 2
259, 4, 2
704, 22, 1
167, 5, 0
703, 17, 1
236, 1, 2
310, 14, 0
395, 10, 2
322, 28, 0
174, 10, 0
571, 24, 1
511, 4, 2
71, 17, 0
487, 25, 1
234, 15, 0
668, 20, 2
591, 27, 2
346, 23, 3
252, 26, 0
545, 22, 2
609, 6, 0
445, 16, 2
702, 19, 1
270, 24, 1
394, 20, 2
318, 0, 1
562, 1, 1
472, 25, 1
210, 7, 3
94, 25, 3
647, 15, 0
233, 8, 0
411, 1, 3
201, 18, 2
256, 19, 2
501, 23, 0
192, 3, 3
350, 6, 3
651, 12, 3
140, 15, 0
644, 21, 3
21, 10, 1
48, 6, 2
408, 20, 3
79, 12, 2
